location_id,location_name,cause,intervention,population_age,predicted_icer_usd,predicted_icer_usd_median,predicted_icer_usd_lower,predicted_icer_usd_upper,predicted_icer_usd_25th_per,predicted_icer_usd_75th_per,region_min_icer,country_min_icer,country_max_icer,region_max_icer,total_ratio_count,kw_ratio_count,dalys_per_100k,prevalence_per_100k,burden_total,prevalence_total,input_per_year_per_test_cost,GDP_2019usd,efficacy,sensitivity,specificity,region_name,super_region_name,Status,u_l_ratio,intervention_type,cause_intervention,gdp_threshold_ochelak,gdp_threshold_pichon
112,grenada,Tuberculosis,Xpert TB test,all ages,2232,1587,326,7902,975,2801,,,,,,,28,22726,28.6,23456.5,12.1,10825,,64.6,99,caribbean,latin america and caribbean,eligible,24.24,prevention,Tuberculosis prevention,0.28,0.51
112,grenada,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",2298,1219,134,10952,578,2662,,,,,,,4884,5019,67.4,69.2,58.2,10825,93.5,,,caribbean,latin america and caribbean,eligible,81.85,prevention,HIV/AIDS prevention,0.28,0.51
112,grenada,HIV/AIDS,ART for prevention,adults,4508,2521,307,20580,1241,5098,,,,,,,332,307,268.3,248.7,58.2,10825,93.5,,,caribbean,latin america and caribbean,eligible,67.01,art,HIV/AIDS art,0.28,0.51
112,grenada,Tuberculosis,BCG vaccine against TB,0 to 4 y,6038,3740,536,23466,1987,7449,,,,,,,10,7546,0.7,529.2,0.01,10825,80,,,caribbean,latin america and caribbean,eligible,43.8,prevention,Tuberculosis prevention,0.28,0.51
112,grenada,HIV/AIDS,ART for prevention,0 to 9 y,7587,4306,460,33891,1904,8728,,,,,,,43,10,6.2,1.4,133.5,10825,93.5,,,caribbean,latin america and caribbean,eligible,73.71,art,HIV/AIDS art,0.28,0.51
112,grenada,Tuberculosis,Preventive therapy for TB,adults,9722,6906,1397,39230,4031,11606,,,,,,,34,27691,27.1,22402,3.45,10825,64,,,caribbean,latin america and caribbean,eligible,28.08,prevention,Tuberculosis prevention,0.28,0.51
112,grenada,HIV/AIDS,PREP for heterosexuals,adults,16749,9235,793,80334,4152,18157,,,,,,,332,307,268.3,248.7,28.8,10825,67,,,caribbean,latin america and caribbean,eligible,101.25,prevention,HIV/AIDS prevention,0.28,0.51
112,grenada,HIV/AIDS,PREP for MSM,adults,19072,10285,967,94230,4874,21478,,,,,,,234,202,189.7,163.4,28.8,10825,67,,,caribbean,latin america and caribbean,eligible,97.44,prevention,HIV/AIDS prevention,0.28,0.51
128,guatemala,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,106,27687,18938.6,4921794.1,11.27,4430,93,,,central latin america,latin america and caribbean,not eligible,196.74,prevention,Tuberculosis prevention,0.42,0.66
128,guatemala,Malaria,IPT for pregnant women,0 to 11 m,210,174,56,560,122,266,,,,,,,3,156,10.37137264,628.6453489,3.6,4430,61,,,central latin america,latin america and caribbean,not eligible,9.99,prevention,Malaria prevention,0.42,0.66
128,guatemala,Malaria,IPT for infants,0 to 11 m,427,352,115,1163,243,525,,,,,,,3,156,10.37137264,628.6453489,1.2,4430,30,,,central latin america,latin america and caribbean,not eligible,10.08,prevention,Malaria prevention,0.42,0.66
128,guatemala,Syphilis,Antental syphilis screening,0 to 11 m,463,394,117,1184,259,576,,50,50,,1,1,6,0,23.3,0,0.6,4430,,86,99,central latin america,latin america and caribbean,eligible,10.12,prevention,Syphilis prevention,0.42,0.66
128,guatemala,Tuberculosis,Xpert TB test,all ages,629,452,97,2167,276,790,,,,,,,106,27687,18938.6,4921794.1,12.1,4430,,64.6,99,central latin america,latin america and caribbean,not eligible,22.34,prevention,Tuberculosis prevention,0.42,0.66
128,guatemala,Malaria,Malaria vaccine,0 to 4 y,987,844,270,2368,579,1284,,,,,,,3,292,59.06662541,5822.391634,8,4430,36,,,central latin america,latin america and caribbean,not eligible,8.76,prevention,Malaria prevention,0.42,0.66
128,guatemala,Tuberculosis,BCG vaccine against TB,0 to 4 y,1798,1134,171,7372,610,2197,,,,,,,76,10200,1522.1,203251.5,0.01,4430,80,,,central latin america,latin america and caribbean,not eligible,43.19,prevention,Tuberculosis prevention,0.42,0.66
128,guatemala,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1920,1013,118,8926,485,2206,,,,,,,2782,2020,11202.6,8136.2,58.2,4430,93.5,,,central latin america,latin america and caribbean,eligible,75.91,prevention,HIV/AIDS prevention,0.42,0.66
128,guatemala,HIV/AIDS,ART for prevention,adults,3491,1964,242,15741,954,3954,,,,,,,284,242,33928.8,28882.8,58.2,4430,93.5,,,central latin america,latin america and caribbean,eligible,64.97,art,HIV/AIDS art,0.42,0.66
128,guatemala,Malaria,Bed nets,all ages,3689,3195,983,8939,2142,4692,,,,,,,2,152,269.7731771,26984.20058,0.72,4430,44,,,central latin america,latin america and caribbean,not eligible,9.1,prevention,Malaria prevention,0.42,0.66
128,guatemala,Tuberculosis,Preventive therapy for TB,adults,4296,3011,604,16303,1727,5104,,,,,,,143,38440,17043.4,4593100.6,3.45,4430,64,,,central latin america,latin america and caribbean,not eligible,27.01,prevention,Tuberculosis prevention,0.42,0.66
128,guatemala,HIV/AIDS,ART for prevention,0 to 9 y,5489,3130,335,25525,1377,6291,,,,,,,118,12,4642.8,488.4,133.5,4430,93.5,,,central latin america,latin america and caribbean,eligible,76.29,art,HIV/AIDS art,0.42,0.66
128,guatemala,HIV/AIDS,PREP for heterosexuals,adults,17686,9743,836,84382,4390,19178,,,,,,,284,242,33928.8,28882.8,28.8,4430,67,,,central latin america,latin america and caribbean,eligible,100.9,prevention,HIV/AIDS prevention,0.42,0.66
128,guatemala,HIV/AIDS,PREP for MSM,adults,20348,10992,1034,100724,5196,22961,,,,,,,195,158,23289,18830.5,28.8,4430,67,,,central latin america,latin america and caribbean,eligible,97.4,prevention,HIV/AIDS prevention,0.42,0.66
208,guinea,Malaria,IPT for pregnant women,0 to 11 m,3,3,1,8,2,4,,,,,2,,57632,24087,261847.7819,109436.6237,3.6,1124,61,,,western sub-saharan africa,sub-saharan africa,eligible,9.05,prevention,Malaria prevention,0.27,0.19
208,guinea,Malaria,IPT for infants,0 to 11 m,6,5,2,16,4,7,,,,,2,,57632,24087,261847.7819,109436.6237,1.2,1124,30,,,western sub-saharan africa,sub-saharan africa,eligible,8.95,prevention,Malaria prevention,0.27,0.19
208,guinea,Syphilis,Antental syphilis screening,0 to 11 m,10,9,3,25,6,13,,5,5,,1,1,10397,0,47238.4,0,0.6,1124,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.41,prevention,Syphilis prevention,0.27,0.19
208,guinea,Malaria,Malaria vaccine,0 to 4 y,18,15,5,44,11,23,,119,119,,2,2,33804,33758,724559.6099,723558.9422,8,1124,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.86,prevention,Malaria prevention,0.27,0.19
208,guinea,Malaria,Bed nets,all ages,38,33,12,94,23,46,,,,,2,,7018,29803,887259.915,3768057.76,0.72,1124,44,,,western sub-saharan africa,sub-saharan africa,eligible,8.18,prevention,Malaria prevention,0.27,0.19
208,guinea,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1512,21643,191118.6,2736361,11.27,1124,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.27,0.19
208,guinea,Tuberculosis,BCG vaccine against TB,0 to 4 y,230,144,22,860,78,269,,,,,,,2294,10557,49160.1,226276.9,0.01,1124,80,,,western sub-saharan africa,sub-saharan africa,eligible,38.21,prevention,Tuberculosis prevention,0.27,0.19
208,guinea,Tuberculosis,Xpert TB test,all ages,472,340,71,1644,205,591,,,,,,,1512,21643,191118.6,2736361,12.1,1124,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,23.16,prevention,Tuberculosis prevention,0.27,0.19
208,guinea,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",632,326,37,2838,155,705,,,,,,,24955,15276,113381.6,69403.6,58.2,1124,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,77.53,prevention,HIV/AIDS prevention,0.27,0.19
208,guinea,Tuberculosis,Preventive therapy for TB,adults,958,637,113,3908,348,1085,,,,,,,1963,32659,136066.3,2263246.7,3.45,1124,64,,,western sub-saharan africa,sub-saharan africa,eligible,34.59,prevention,Tuberculosis prevention,0.27,0.19
208,guinea,HIV/AIDS,ART for prevention,adults,1135,617,76,5362,303,1276,,,,,,,2886,1725,199970.4,119541.5,58.2,1124,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,70.09,art,HIV/AIDS art,0.27,0.19
208,guinea,HIV/AIDS,ART for prevention,0 to 9 y,1711,974,112,8048,441,1917,,,,,,,559,106,22804.3,4333.3,133.5,1124,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,72.05,art,HIV/AIDS art,0.27,0.19
208,guinea,HIV/AIDS,PREP for heterosexuals,adults,7862,4311,382,37048,2006,8570,5778,19506,19506,39957,1,1,2886,1725,199970.4,119541.5,28.8,1124,67,,,western sub-saharan africa,sub-saharan africa,eligible,97.11,prevention,HIV/AIDS prevention,0.27,0.19
208,guinea,HIV/AIDS,PREP for MSM,adults,11091,5960,552,54504,2828,12164,5778,19506,19506,39957,1,1,1106,577,76628.6,39977.1,28.8,1124,67,,,western sub-saharan africa,sub-saharan africa,eligible,98.77,prevention,HIV/AIDS prevention,0.27,0.19
209,guinea-bissau,Syphilis,Antental syphilis screening,0 to 11 m,7,6,2,18,4,9,,21,21,,1,1,18232,0,10883.4,0,0.6,750,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.37,prevention,Syphilis prevention,0.12,0.38
209,guinea-bissau,Malaria,IPT for pregnant women,0 to 11 m,21,18,6,55,12,26,,,,,1,,20974,2239,12520.70769,1336.360823,3.6,750,61,,,western sub-saharan africa,sub-saharan africa,eligible,9.35,prevention,Malaria prevention,0.12,0.38
209,guinea-bissau,Malaria,IPT for infants,0 to 11 m,42,35,12,112,25,51,,,,,1,,20974,2239,12520.70769,1336.360823,1.2,750,30,,,western sub-saharan africa,sub-saharan africa,eligible,9.24,prevention,Malaria prevention,0.12,0.38
209,guinea-bissau,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1613,22507,30657.8,427902.7,11.27,750,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.12,0.38
209,guinea-bissau,Malaria,Malaria vaccine,0 to 4 y,124,108,36,295,74,160,,321,321,,1,1,10134,3158,29131.05635,9079.040808,8,750,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.28,prevention,Malaria prevention,0.12,0.38
209,guinea-bissau,Malaria,Bed nets,all ages,261,229,76,659,157,323,,,,,1,,2161,2570,41078.02872,48869.88403,0.72,750,44,,,western sub-saharan africa,sub-saharan africa,eligible,8.71,prevention,Malaria prevention,0.12,0.38
209,guinea-bissau,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",425,220,25,1953,103,473,,,,,,,38213,28314,22811.4,16902.3,58.2,750,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,79.39,prevention,HIV/AIDS prevention,0.12,0.38
209,guinea-bissau,Tuberculosis,Xpert TB test,all ages,426,307,64,1499,184,535,,,,,,,1613,22507,30657.8,427902.7,12.1,750,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,23.32,prevention,Tuberculosis prevention,0.12,0.38
209,guinea-bissau,Tuberculosis,BCG vaccine against TB,0 to 4 y,483,272,38,2009,138,556,,,,,,,917,10736,2635,30859.2,0.01,750,80,,,western sub-saharan africa,sub-saharan africa,eligible,52.87,prevention,Tuberculosis prevention,0.12,0.38
209,guinea-bissau,HIV/AIDS,ART for prevention,adults,774,422,51,3714,204,877,,,,,,,4612,2717,51029,30063.6,58.2,750,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,72.4,art,HIV/AIDS art,0.12,0.38
209,guinea-bissau,Tuberculosis,Preventive therapy for TB,adults,893,569,90,3880,308,1024,,,,,,,2494,32718,27591.8,362027.3,3.45,750,64,,,western sub-saharan africa,sub-saharan africa,eligible,42.87,prevention,Tuberculosis prevention,0.12,0.38
209,guinea-bissau,HIV/AIDS,ART for prevention,0 to 9 y,1133,639,74,5535,299,1278,,,,,,,725,203,4033.1,1127.7,133.5,750,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,74.29,art,HIV/AIDS art,0.12,0.38
209,guinea-bissau,HIV/AIDS,PREP for heterosexuals,adults,7357,4026,363,34641,1866,8043,5778,15312,15312,39957,1,1,4612,2717,51029,30063.6,28.8,750,67,,,western sub-saharan africa,sub-saharan africa,eligible,95.35,prevention,HIV/AIDS prevention,0.12,0.38
209,guinea-bissau,HIV/AIDS,PREP for MSM,adults,9335,5120,456,45536,2387,10183,5778,15312,15312,39957,1,1,2392,954,26466.2,10556.6,28.8,750,67,,,western sub-saharan africa,sub-saharan africa,eligible,99.93,prevention,HIV/AIDS prevention,0.12,0.38
113,guyana,Malaria,IPT for pregnant women,0 to 11 m,41,34,11,109,24,52,,,,,,,390,1458,54.98343843,205.3504533,3.6,7100,61,,,caribbean,latin america and caribbean,not eligible,9.48,prevention,Malaria prevention,0.5,0.34
113,guyana,Syphilis,Antental syphilis screening,0 to 11 m,80,70,21,208,46,99,,,,,,,116,0,16.3,0,0.6,7100,,86,99,caribbean,latin america and caribbean,eligible,9.71,prevention,Syphilis prevention,0.5,0.34
113,guyana,Malaria,IPT for infants,0 to 11 m,83,69,24,227,48,102,,,,,,,390,1458,54.98343843,205.3504533,1.2,7100,30,,,caribbean,latin america and caribbean,not eligible,9.65,prevention,Malaria prevention,0.5,0.34
113,guyana,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,334,26187,2573.1,201826.2,11.27,7100,93,,,caribbean,latin america and caribbean,eligible,196.74,prevention,Tuberculosis prevention,0.5,0.34
113,guyana,Malaria,Malaria vaccine,0 to 4 y,198,172,56,473,118,255,,,,,,,204,2639,144.5339238,1872.842684,8,7100,36,,,caribbean,latin america and caribbean,not eligible,8.38,prevention,Malaria prevention,0.5,0.34
113,guyana,Malaria,Bed nets,all ages,746,653,216,1825,449,944,,,,,,,144,1363,1110.538071,10501.87933,0.72,7100,44,,,caribbean,latin america and caribbean,not eligible,8.46,prevention,Malaria prevention,0.5,0.34
113,guyana,Tuberculosis,Xpert TB test,all ages,1126,808,170,3939,500,1415,,,,,,,334,26187,2573.1,201826.2,12.1,7100,,64.6,99,caribbean,latin america and caribbean,eligible,23.12,prevention,Tuberculosis prevention,0.5,0.34
113,guyana,Tuberculosis,BCG vaccine against TB,0 to 4 y,1379,933,160,4848,513,1695,,,,,,,96,9454,68,6708.6,0.01,7100,80,,,caribbean,latin america and caribbean,eligible,30.39,prevention,Tuberculosis prevention,0.5,0.34
113,guyana,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1548,815,91,7393,370,1753,,,,,,,27038,27730,3809.2,3906.7,58.2,7100,93.5,,,caribbean,latin america and caribbean,eligible,81.15,prevention,HIV/AIDS prevention,0.5,0.34
113,guyana,Tuberculosis,Preventive therapy for TB,adults,1852,1334,264,6775,797,2236,,,,,,,440,33626,2473.8,188984.6,3.45,7100,64,,,caribbean,latin america and caribbean,eligible,25.65,prevention,Tuberculosis prevention,0.5,0.34
113,guyana,HIV/AIDS,ART for prevention,adults,2979,1623,220,13919,808,3386,,,,,,,1687,1640,9479.6,9218.6,58.2,7100,93.5,,,caribbean,latin america and caribbean,eligible,63.12,art,HIV/AIDS art,0.5,0.34
113,guyana,HIV/AIDS,ART for prevention,0 to 9 y,4337,2511,304,20452,1165,4956,,,,,,,256,126,358.4,175.8,133.5,7100,93.5,,,caribbean,latin america and caribbean,eligible,67.26,art,HIV/AIDS art,0.5,0.34
113,guyana,HIV/AIDS,PREP for heterosexuals,adults,9476,5190,457,44098,2393,10361,,,,,,,1687,1640,9479.6,9218.6,28.8,7100,67,,,caribbean,latin america and caribbean,eligible,96.47,prevention,HIV/AIDS prevention,0.5,0.34
113,guyana,HIV/AIDS,PREP for MSM,adults,11719,6294,584,57251,2992,12876,,,,,,,942,733,5293.5,4119.5,28.8,7100,67,,,caribbean,latin america and caribbean,eligible,97.98,prevention,HIV/AIDS prevention,0.5,0.34
114,haiti,Syphilis,Antental syphilis screening,0 to 11 m,7,6,2,18,4,9,,7,18,,3,3,20169,0,63910,0,0.6,1299,,86,99,caribbean,latin america and caribbean,eligible,9.37,prevention,Syphilis prevention,0.21,0.2
114,haiti,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,516,32016,63957.4,3970675.7,11.27,1299,93,,,caribbean,latin america and caribbean,eligible,196.74,prevention,Tuberculosis prevention,0.21,0.2
114,haiti,Malaria,IPT for pregnant women,0 to 11 m,173,144,46,441,100,218,,,,,,,468,137,1481.870986,435.5464229,3.6,1299,61,,,caribbean,latin america and caribbean,eligible,9.62,prevention,Malaria prevention,0.21,0.2
114,haiti,Tuberculosis,Xpert TB test,all ages,319,232,50,1109,138,406,,,,,,,516,32016,63957.4,3970675.7,12.1,1299,,64.6,99,caribbean,latin america and caribbean,eligible,22.41,prevention,Tuberculosis prevention,0.21,0.2
114,haiti,Malaria,IPT for infants,0 to 11 m,349,288,94,942,201,431,,,,,,,468,137,1481.870986,435.5464229,1.2,1299,30,,,caribbean,latin america and caribbean,eligible,10.02,prevention,Malaria prevention,0.21,0.2
114,haiti,Tuberculosis,BCG vaccine against TB,0 to 4 y,441,271,41,1742,143,518,,,,,,,851,13570,12966.9,206710,0.01,1299,80,,,caribbean,latin america and caribbean,eligible,42.5,prevention,Tuberculosis prevention,0.21,0.2
114,haiti,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",669,349,40,3134,163,742,,,,,,,45016,25885,142645,82024.5,58.2,1299,93.5,,,caribbean,latin america and caribbean,eligible,78.93,prevention,HIV/AIDS prevention,0.21,0.2
114,haiti,Malaria,Malaria vaccine,0 to 4 y,1021,881,272,2423,599,1314,,,,,,,277,193,4223.254844,2942.148255,8,1299,36,,,caribbean,latin america and caribbean,eligible,8.92,prevention,Malaria prevention,0.21,0.2
114,haiti,HIV/AIDS,ART for prevention,adults,1253,682,86,5904,336,1411,,,,,,,3411,1981,277135.6,160959.2,58.2,1299,93.5,,,caribbean,latin america and caribbean,eligible,68.97,art,HIV/AIDS art,0.21,0.2
114,haiti,HIV/AIDS,ART for prevention,0 to 9 y,1759,1003,120,8240,465,1992,,,,,,,1150,202,33805,5945.1,133.5,1299,93.5,,,caribbean,latin america and caribbean,eligible,68.78,art,HIV/AIDS art,0.21,0.2
114,haiti,Tuberculosis,Preventive therapy for TB,adults,2096,1342,218,9648,733,2374,,,,,,,602,44104,48874.2,3583741.6,3.45,1299,64,,,caribbean,latin america and caribbean,eligible,44.32,prevention,Tuberculosis prevention,0.21,0.2
114,haiti,Malaria,Bed nets,all ages,2392,2045,662,6013,1416,3013,,,,,,,212,164,26247.91148,20330.52901,0.72,1299,44,,,caribbean,latin america and caribbean,eligible,9.08,prevention,Malaria prevention,0.21,0.2
114,haiti,HIV/AIDS,PREP for heterosexuals,adults,7410,4067,360,35070,1884,8043,,,,,,,3411,1981,277135.6,160959.2,28.8,1299,67,,,caribbean,latin america and caribbean,eligible,97.36,prevention,HIV/AIDS prevention,0.21,0.2
114,haiti,HIV/AIDS,PREP for MSM,adults,10175,5483,505,50450,2593,11177,,,,,,,1412,768,114729.6,62414.6,28.8,1299,67,,,caribbean,latin america and caribbean,eligible,99.96,prevention,HIV/AIDS prevention,0.21,0.2
129,honduras,Syphilis,Antental syphilis screening,0 to 11 m,36,31,10,94,21,44,,138,138,,1,1,850,0,1948.6,0,0.6,2572,,86,99,central latin america,latin america and caribbean,eligible,9.87,prevention,Syphilis prevention,0.9,0.58
129,honduras,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,190,27750,18692.1,2723448.8,11.27,2572,93,,,central latin america,latin america and caribbean,eligible,196.74,prevention,Tuberculosis prevention,0.9,0.58
129,honduras,Malaria,IPT for pregnant women,0 to 11 m,221,184,59,576,128,282,,,,,,,3,123,6.367581142,281.5607076,3.6,2572,61,,,central latin america,latin america and caribbean,eligible,9.83,prevention,Malaria prevention,0.9,0.58
129,honduras,Tuberculosis,Xpert TB test,all ages,444,321,69,1544,195,559,,,,,,,190,27750,18692.1,2723448.8,12.1,2572,,64.6,99,central latin america,latin america and caribbean,eligible,22.48,prevention,Tuberculosis prevention,0.9,0.58
129,honduras,Malaria,IPT for infants,0 to 11 m,449,371,120,1197,257,548,,,,,,,3,123,6.367581142,281.5607076,1.2,2572,30,,,central latin america,latin america and caribbean,eligible,9.98,prevention,Malaria prevention,0.9,0.58
129,honduras,Malaria,Malaria vaccine,0 to 4 y,1042,897,279,2475,613,1356,,,,,,,2,229,27.82101294,2586.775562,8,2572,36,,,central latin america,latin america and caribbean,eligible,8.86,prevention,Malaria prevention,0.9,0.58
129,honduras,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1611,859,102,7335,409,1871,,,,,,,826,1191,1892.8,2730.5,58.2,2572,93.5,,,central latin america,latin america and caribbean,eligible,72.26,prevention,HIV/AIDS prevention,0.9,0.58
129,honduras,Tuberculosis,BCG vaccine against TB,0 to 4 y,2933,1643,213,13101,819,3447,,,,,,,48,10221,538.3,115297.9,0.01,2572,80,,,central latin america,latin america and caribbean,eligible,61.62,prevention,Tuberculosis prevention,0.9,0.58
129,honduras,HIV/AIDS,ART for prevention,adults,2957,1700,205,13424,783,3382,,,,,,,80,141,5218.3,9174.4,58.2,2572,93.5,,,central latin america,latin america and caribbean,eligible,65.38,art,HIV/AIDS art,0.9,0.58
129,honduras,Tuberculosis,Preventive therapy for TB,adults,3066,2087,381,12363,1162,3554,,,,,,,276,38944,17976.1,2537236.3,3.45,2572,64,,,central latin america,latin america and caribbean,eligible,32.48,prevention,Tuberculosis prevention,0.9,0.58
129,honduras,Malaria,Bed nets,all ages,3777,3253,1011,9337,2217,4781,,,,,,,2,121,147.3301573,11851.52528,0.72,2572,44,,,central latin america,latin america and caribbean,eligible,9.23,prevention,Malaria prevention,0.9,0.58
129,honduras,HIV/AIDS,ART for prevention,0 to 9 y,5215,2903,281,25035,1247,6017,,,,,,,26,4,579,78.2,133.5,2572,93.5,,,central latin america,latin america and caribbean,eligible,88.97,art,HIV/AIDS art,0.9,0.58
129,honduras,HIV/AIDS,PREP for heterosexuals,adults,27572,15191,1309,129544,6812,29991,,,,,,,80,141,5218.3,9174.4,28.8,2572,67,,,central latin america,latin america and caribbean,eligible,98.94,prevention,HIV/AIDS prevention,0.9,0.58
